aggregate_id,event_type,processed_at
order-78e393c1,STOCK_UNAVAILABLE,2025-09-15 05:26:35.823751
order-78e3f38e,ORDER_CREATED,2025-09-18 11:49:01.458643
order-78e43d51,ORDER_CREATED,2025-09-18 12:22:47.968684
order-78e47057,ORDER_CREATED,2025-09-18 11:50:24.914230
order-78e52815,ORDER_CREATED,2025-09-18 12:21:18.746255
order-78e5ed04,ORDER_CREATED,2025-09-18 12:23:07.968702
order-78e9c071,ORDER_CREATED,2025-09-15 05:25:15.382162
order-78e9c071,STOCK_UNAVAILABLE,2025-09-15 05:25:15.387120
order-78e9f764,ORDER_CREATED,2025-09-15 05:26:30.781585
order-78e9f764,STOCK_UNAVAILABLE,2025-09-15 05:26:30.788994
order-78eb457c,ORDER_CREATED,2025-09-18 12:22:08.580922
order-78eec63e,ORDER_CREATED,2025-09-15 05:23:12.837336
order-78eec63e,STOCK_UNAVAILABLE,2025-09-15 05:23:12.840144
order-78f182eb,ORDER_CREATED,2025-09-18 11:49:40.514914
order-78f4f60b,ORDER_CREATED,2025-09-18 12:21:14.884598
order-78f57ae3,ORDER_CREATED,2025-09-18 12:21:02.930675
order-78f6a260,ORDER_CREATED,2025-09-18 12:20:23.758858
order-78fc5b2e,ORDER_CREATED,2025-09-15 05:22:47.057676
order-78fc5b2e,STOCK_UNAVAILABLE,2025-09-15 05:22:47.060416
order-78fc8b76,ORDER_CREATED,2025-09-18 12:21:14.256218
order-78fe44c8,ORDER_CREATED,2025-09-18 12:22:47.411227
order-79008137,ORDER_CREATED,2025-09-18 12:23:40.765019
order-790336a6,ORDER_CREATED,2025-09-15 05:25:14.167302
order-790336a6,STOCK_RESERVED,2025-09-15 05:25:14.173502
order-7903bc2c,ORDER_CREATED,2025-09-18 11:49:14.418070
order-7904a8b5,ORDER_CREATED,2025-09-18 12:24:05.158606
order-7906be24,ORDER_CREATED,2025-09-18 11:51:21.395195
order-7907aee4,ORDER_CREATED,2025-09-15 05:22:46.261505
order-7907aee4,STOCK_UNAVAILABLE,2025-09-15 05:22:46.265109
order-790a04ac,ORDER_CREATED,2025-09-15 05:25:24.339649
order-790a04ac,STOCK_UNAVAILABLE,2025-09-15 05:25:24.342787
order-790adad8,ORDER_CREATED,2025-09-18 12:21:15.163055
order-790b7e1a,ORDER_CREATED,2025-09-18 12:23:43.126600
order-790e0441,ORDER_CREATED,2025-09-18 11:51:12.405798
order-790e06b5,ORDER_CREATED,2025-09-18 11:50:38.133448
order-79111988,ORDER_CREATED,2025-09-18 11:52:01.330979
order-7914c842,ORDER_CREATED,2025-09-18 11:51:15.286167
order-7916ab96,ORDER_CREATED,2025-09-15 05:25:51.960633
order-7916ab96,STOCK_UNAVAILABLE,2025-09-15 05:25:51.967265
order-7916b87a,ORDER_CREATED,2025-09-18 11:51:10.907111
order-791814dd,ORDER_CREATED,2025-09-15 05:24:19.708638
order-791814dd,STOCK_UNAVAILABLE,2025-09-15 05:24:19.716312
order-791cc418,ORDER_CREATED,2025-09-18 12:22:22.228133
order-79202ea8,ORDER_CREATED,2025-09-18 11:51:58.096936
order-792149c7,ORDER_CREATED,2025-09-18 11:49:32.606783
order-79220ed5,ORDER_CREATED,2025-09-18 12:23:46.996899
order-7922ab88,ORDER_CREATED,2025-09-18 12:24:06.516124
order-79230ea7,ORDER_CREATED,2025-09-18 12:24:25.065911
order-79236486,ORDER_CREATED,2025-09-18 11:51:58.284740
order-79244a48,ORDER_CREATED,2025-09-15 05:26:11.166270
order-79244a48,STOCK_RESERVED,2025-09-15 05:26:11.173244
order-79246dde,ORDER_CREATED,2025-09-18 11:47:27.077630
order-79250c41,ORDER_CREATED,2025-09-18 11:52:00.620275
order-792a8d94,ORDER_CREATED,2025-09-15 05:23:56.458258
order-792a8d94,STOCK_UNAVAILABLE,2025-09-15 05:23:56.461689
order-792aeef9,ORDER_CREATED,2025-09-18 11:49:39.817999
order-792baf57,ORDER_CREATED,2025-09-18 12:23:46.566311
order-792c0a6c,ORDER_CREATED,2025-09-18 12:23:40.755115
order-792e93b0,ORDER_CREATED,2025-09-18 11:51:14.358977
order-792fa97e,ORDER_CREATED,2025-09-18 11:49:38.259414
order-79309417,ORDER_CREATED,2025-09-18 12:21:22.517475
order-79321f2f,ORDER_CREATED,2025-09-18 12:21:39.391159
order-7932f6f9,ORDER_CREATED,2025-09-15 05:25:45.586617
order-7932f6f9,STOCK_UNAVAILABLE,2025-09-15 05:25:45.590224
order-79358fbc,ORDER_CREATED,2025-09-18 11:52:02.082153
order-7937ecf4,ORDER_CREATED,2025-09-15 05:26:39.828539
order-7937ecf4,STOCK_RESERVED,2025-09-15 05:26:39.834138
order-7938919c,ORDER_CREATED,2025-09-18 12:21:22.948732
order-793b15d7,ORDER_CREATED,2025-09-15 05:23:33.428776
order-793b15d7,STOCK_RESERVED,2025-09-15 05:23:33.433780
order-793f58ee,ORDER_CREATED,2025-09-15 05:24:39.290395
order-793f58ee,STOCK_UNAVAILABLE,2025-09-15 05:24:39.292832
order-79419685,ORDER_CREATED,2025-09-18 12:21:58.351066
order-794249fd,ORDER_CREATED,2025-09-18 11:50:02.780029
order-79444959,ORDER_CREATED,2025-09-18 11:50:10.464745
order-7945fc33,ORDER_CREATED,2025-09-15 05:24:04.650384
order-7945fc33,STOCK_UNAVAILABLE,2025-09-15 05:24:04.655482
order-794607fc,ORDER_CREATED,2025-09-18 11:50:30.692864
order-794a6a2b,ORDER_CREATED,2025-09-15 05:23:44.476871
order-794a6a2b,STOCK_RESERVED,2025-09-15 05:23:44.482943
order-794b84cd,ORDER_CREATED,2025-09-18 11:52:16.412071
order-794d4bb6,ORDER_CREATED,2025-09-15 05:22:30.205877
order-794d4bb6,STOCK_UNAVAILABLE,2025-09-15 05:22:30.208238
order-794db5cb,ORDER_CREATED,2025-09-18 12:23:20.751178
order-794dc800,ORDER_CREATED,2025-09-15 05:24:11.257773
order-794dc800,STOCK_UNAVAILABLE,2025-09-15 05:24:11.261074
order-79515c65,ORDER_CREATED,2025-09-18 11:48:20.504800
order-79517807,ORDER_CREATED,2025-09-18 12:19:12.293854
order-7951bf13,ORDER_CREATED,2025-09-18 11:51:14.089738
order-7951cfb5,ORDER_CREATED,2025-09-18 11:51:46.401981
order-79543c94,ORDER_CREATED,2025-09-18 12:23:49.425001
order-7955f6d6,ORDER_CREATED,2025-09-18 12:23:21.012899
order-79569e59,ORDER_CREATED,2025-09-15 05:24:10.655044
order-79569e59,STOCK_UNAVAILABLE,2025-09-15 05:24:10.659379
order-79572d71,ORDER_CREATED,2025-09-15 05:21:22.774219
order-79572d71,STOCK_UNAVAILABLE,2025-09-15 05:21:22.778383
order-79579bb4,ORDER_CREATED,2025-09-15 05:25:42.885390
order-79579bb4,STOCK_RESERVED,2025-09-15 05:25:42.891741
order-7957e553,ORDER_CREATED,2025-09-15 05:24:27.058186
order-7957e553,STOCK_RESERVED,2025-09-15 05:24:27.065719
order-79594928,ORDER_CREATED,2025-09-15 05:23:52.143923
order-79594928,STOCK_RESERVED,2025-09-15 05:23:52.149794
order-795985d5,ORDER_CREATED,2025-09-18 11:52:03.237200
order-795b2b02,ORDER_CREATED,2025-09-18 11:51:12.728184
order-795e0dfb,ORDER_CREATED,2025-09-18 12:22:51.024547
order-795edf75,ORDER_CREATED,2025-09-18 11:49:45.680967
order-796120f7,ORDER_CREATED,2025-09-18 12:22:24.344261
order-7961e438,ORDER_CREATED,2025-09-18 12:21:08.875148
order-7961eb83,ORDER_CREATED,2025-09-18 11:47:51.732863
order-79620667,ORDER_CREATED,2025-09-15 05:25:45.085070
order-79620667,STOCK_UNAVAILABLE,2025-09-15 05:25:45.087333
order-79628df4,ORDER_CREATED,2025-09-18 11:49:36.951309
order-79652888,ORDER_CREATED,2025-09-15 05:24:20.339487
order-79652888,STOCK_UNAVAILABLE,2025-09-15 05:24:20.344384
order-7965e327,ORDER_CREATED,2025-09-18 11:51:54.091589
order-796c7162,ORDER_CREATED,2025-09-15 05:26:38.423719
order-796c7162,STOCK_UNAVAILABLE,2025-09-15 05:26:38.427306
order-79713267,ORDER_CREATED,2025-09-18 11:50:37.713567
order-79769f18,ORDER_CREATED,2025-09-18 12:23:29.980288
order-7977f7cd,ORDER_CREATED,2025-09-18 11:51:24.428972
order-7979668c,ORDER_CREATED,2025-09-18 11:52:13.558401
order-797a97bc,ORDER_CREATED,2025-09-18 11:50:58.877495
order-797a98e1,ORDER_CREATED,2025-09-18 11:49:09.310936
order-797ca6ac,ORDER_CREATED,2025-09-18 12:23:30.420163
order-797cd58b,ORDER_CREATED,2025-09-15 05:24:56.587229
order-797cd58b,STOCK_UNAVAILABLE,2025-09-15 05:24:56.591910
order-797e089d,ORDER_CREATED,2025-09-18 12:19:56.855372
order-797ebd7d,ORDER_CREATED,2025-09-15 05:23:29.116493
order-797ebd7d,STOCK_UNAVAILABLE,2025-09-15 05:23:29.119072
order-7981fda2,ORDER_CREATED,2025-09-15 05:25:50.486313
order-7981fda2,STOCK_UNAVAILABLE,2025-09-15 05:25:50.491038
order-79844ce6,ORDER_CREATED,2025-09-18 12:23:41.117648
order-79852560,ORDER_CREATED,2025-09-18 11:51:39.581173
order-79869a00,ORDER_CREATED,2025-09-18 12:20:10.756207
order-798d7c0d,ORDER_CREATED,2025-09-18 12:21:06.674171
order-79915caf,ORDER_CREATED,2025-09-18 12:20:13.683480
order-79953e6d,ORDER_CREATED,2025-09-15 05:24:21.024788
order-79953e6d,STOCK_UNAVAILABLE,2025-09-15 05:24:21.027352
order-7996280f,ORDER_CREATED,2025-09-18 11:47:46.799649
order-7999fb8c,ORDER_CREATED,2025-09-18 11:52:00.876036
order-799b2133,ORDER_CREATED,2025-09-15 05:26:32.174250
order-799b2133,STOCK_RESERVED,2025-09-15 05:26:32.179556
order-799ce1de,ORDER_CREATED,2025-09-18 12:20:00.870436
order-799ec27c,ORDER_CREATED,2025-09-15 05:24:53.117356
order-799ec27c,STOCK_UNAVAILABLE,2025-09-15 05:24:53.120917
order-799eda9e,ORDER_CREATED,2025-09-15 05:25:30.841858
order-799eda9e,STOCK_UNAVAILABLE,2025-09-15 05:25:30.845346
order-79a0d7ed,ORDER_CREATED,2025-09-18 11:52:08.274763
order-79a2bc28,ORDER_CREATED,2025-09-18 12:23:16.184464
order-79a4c9ef,ORDER_CREATED,2025-09-18 12:19:46.073213
order-79a5b57e,ORDER_CREATED,2025-09-18 12:23:44.395136
order-79a5fe1e,ORDER_CREATED,2025-09-18 11:51:32.287356
order-79a6e2b1,ORDER_CREATED,2025-09-18 12:22:40.154850
order-79a705d2,ORDER_CREATED,2025-09-18 11:51:57.347698
order-79a8cc77,ORDER_CREATED,2025-09-18 12:23:34.879758
order-79ab804d,ORDER_CREATED,2025-09-18 11:51:33.206802
order-79ae467a,ORDER_CREATED,2025-09-18 12:23:39.175651
order-79ae57b1,ORDER_CREATED,2025-09-18 12:22:44.337775
order-79aed4d2,ORDER_CREATED,2025-09-18 12:23:43.834823
order-79b0ca9f,ORDER_CREATED,2025-09-18 12:21:06.125507
order-79b0e273,ORDER_CREATED,2025-09-18 12:23:39.043826
order-79b25d1c,ORDER_CREATED,2025-09-18 11:52:10.132026
order-79b3ad66,ORDER_CREATED,2025-09-15 05:23:56.051980
order-79b3ad66,STOCK_UNAVAILABLE,2025-09-15 05:23:56.055090
order-79b75307,ORDER_CREATED,2025-09-18 11:49:36.092366
order-79bb1490,ORDER_CREATED,2025-09-15 05:25:22.587515
order-79bb1490,STOCK_UNAVAILABLE,2025-09-15 05:25:22.591012
order-79bc1e6e,ORDER_CREATED,2025-09-15 05:25:55.946965
order-79bc1e6e,STOCK_RESERVED,2025-09-15 05:25:55.953995
order-79bca9ae,ORDER_CREATED,2025-09-18 11:48:24.388859
order-79bd34cd,ORDER_CREATED,2025-09-18 11:52:02.657085
order-79bd5e99,ORDER_CREATED,2025-09-15 05:26:03.767656
order-79bd5e99,STOCK_UNAVAILABLE,2025-09-15 05:26:03.770186
order-79bdf564,ORDER_CREATED,2025-09-18 11:52:16.868120
order-79bee22d,ORDER_CREATED,2025-09-15 05:26:10.421015
order-79bee22d,STOCK_UNAVAILABLE,2025-09-15 05:26:10.425049
order-79bf9c59,ORDER_CREATED,2025-09-18 11:48:52.704811
order-79c075d3,ORDER_CREATED,2025-09-15 05:25:50.722304
order-79c075d3,STOCK_UNAVAILABLE,2025-09-15 05:25:50.724758
order-79c2e327,ORDER_CREATED,2025-09-18 12:24:25.773780
order-79c80368,ORDER_CREATED,2025-09-15 05:25:53.060017
order-79c80368,STOCK_UNAVAILABLE,2025-09-15 05:25:53.065040
order-79c86194,ORDER_CREATED,2025-09-18 11:47:36.957049
order-79c8ac32,ORDER_CREATED,2025-09-18 11:51:00.999562
order-79c8c06b,ORDER_CREATED,2025-09-18 11:47:03.086244
order-79c930f2,ORDER_CREATED,2025-09-18 11:51:40.206261
order-79cb26ae,ORDER_CREATED,2025-09-18 11:51:49.335131
order-79cb8a14,ORDER_CREATED,2025-09-18 12:22:19.412178
order-79cd652c,ORDER_CREATED,2025-09-18 12:23:13.997540
order-79ce4c8a,ORDER_CREATED,2025-09-18 11:47:42.475835
order-79cf830f,ORDER_CREATED,2025-09-15 05:23:12.469696
order-79cf830f,STOCK_UNAVAILABLE,2025-09-15 05:23:12.472137
order-79cfbb42,ORDER_CREATED,2025-09-15 05:24:48.080637
order-79cfbb42,STOCK_RESERVED,2025-09-15 05:24:48.088163
order-79d08135,ORDER_CREATED,2025-09-18 11:49:48.495258
order-79d19abc,ORDER_CREATED,2025-09-18 12:24:00.184331
order-79d29283,ORDER_CREATED,2025-09-18 12:19:53.647317
order-79d69453,ORDER_CREATED,2025-09-18 12:21:58.660669
order-79d7b084,ORDER_CREATED,2025-09-15 05:25:26.920564
order-79d7b084,STOCK_UNAVAILABLE,2025-09-15 05:25:26.924297
order-79d9ec82,ORDER_CREATED,2025-09-15 05:24:27.872525
order-79d9ec82,STOCK_UNAVAILABLE,2025-09-15 05:24:27.875243
order-79de755a,ORDER_CREATED,2025-09-15 05:26:39.472601
order-79de755a,STOCK_UNAVAILABLE,2025-09-15 05:26:39.480194
order-79df9097,ORDER_CREATED,2025-09-18 12:22:30.874353
order-79e0885c,ORDER_CREATED,2025-09-15 05:26:39.401744
order-79e0885c,STOCK_UNAVAILABLE,2025-09-15 05:26:39.404531
order-79e0d916,ORDER_CREATED,2025-09-18 12:20:05.944206
order-79e17808,ORDER_CREATED,2025-09-18 12:24:21.242089
order-79e1ca2d,ORDER_CREATED,2025-09-18 12:24:08.597272
order-79e32ff6,ORDER_CREATED,2025-09-15 05:25:57.308990
order-79e32ff6,STOCK_UNAVAILABLE,2025-09-15 05:25:57.313362
order-79e5118d,ORDER_CREATED,2025-09-18 11:51:31.970556
order-79e66193,ORDER_CREATED,2025-09-15 05:24:51.471856
order-79e66193,STOCK_RESERVED,2025-09-15 05:24:51.479416
order-79e74462,ORDER_CREATED,2025-09-18 11:51:02.898540
order-79e77d00,ORDER_CREATED,2025-09-18 12:24:01.551066
order-79e89dcf,ORDER_CREATED,2025-09-15 05:26:35.120515
order-79e89dcf,STOCK_UNAVAILABLE,2025-09-15 05:26:35.124665
order-79e8b31c,ORDER_CREATED,2025-09-15 05:26:08.617825
order-79e8b31c,STOCK_RESERVED,2025-09-15 05:26:08.624114
order-79e92678,ORDER_CREATED,2025-09-18 11:49:00.982505
order-79e9a912,ORDER_CREATED,2025-09-15 05:25:39.913416
order-79e9a912,STOCK_UNAVAILABLE,2025-09-15 05:25:39.916032
order-79eb2fa0,ORDER_CREATED,2025-09-15 05:26:00.790143
order-79eb2fa0,STOCK_UNAVAILABLE,2025-09-15 05:26:00.792237
order-79eb6c38,ORDER_CREATED,2025-09-18 11:51:08.568942
order-79ebccbd,ORDER_CREATED,2025-09-15 05:24:54.852376
order-79ebccbd,STOCK_UNAVAILABLE,2025-09-15 05:24:54.856341
order-79ecf132,ORDER_CREATED,2025-09-18 11:48:53.590406
order-79ee058f,ORDER_CREATED,2025-09-18 12:22:26.465218
order-79f360fb,ORDER_CREATED,2025-09-18 12:20:58.174542
order-79f467f0,ORDER_CREATED,2025-09-18 12:22:30.086843
order-79f51db0,ORDER_CREATED,2025-09-15 05:24:32.537989
order-79f51db0,STOCK_RESERVED,2025-09-15 05:24:32.542552
order-79f86619,ORDER_CREATED,2025-09-18 11:48:43.048187
order-79f9f3f4,ORDER_CREATED,2025-09-18 11:45:51.834892
order-79fbf9e3,ORDER_CREATED,2025-09-15 05:23:06.240796
order-79fbf9e3,STOCK_UNAVAILABLE,2025-09-15 05:23:06.243816
order-79fe8b4d,ORDER_CREATED,2025-09-18 11:51:45.183686
order-79fe9f02,ORDER_CREATED,2025-09-18 11:51:16.345723
order-79ff3cdd,ORDER_CREATED,2025-09-18 11:51:38.793659
order-7a018e88,ORDER_CREATED,2025-09-18 12:23:23.856063
order-7a01cdbc,ORDER_CREATED,2025-09-18 11:50:30.668861
order-7a026dff,ORDER_CREATED,2025-09-15 05:22:13.507127
order-7a026dff,STOCK_UNAVAILABLE,2025-09-15 05:22:13.510506
order-7a02a68f,ORDER_CREATED,2025-09-18 12:24:17.285368
order-7a07f6e8,ORDER_CREATED,2025-09-18 12:24:09.904073
order-7a081c61,ORDER_CREATED,2025-09-18 12:19:12.653935
order-7a0b516f,ORDER_CREATED,2025-09-18 11:51:18.931881
order-7a0b7b1d,ORDER_CREATED,2025-09-15 05:24:40.994228
order-7a0b7b1d,STOCK_RESERVED,2025-09-15 05:24:40.998563
order-7a0bb3bd,ORDER_CREATED,2025-09-18 11:49:49.910666
order-7a0c1d16,ORDER_CREATED,2025-09-15 05:26:38.760307
order-7a0c1d16,STOCK_RESERVED,2025-09-15 05:26:38.765658
order-7a0d40d0,ORDER_CREATED,2025-09-15 05:21:28.655944
order-7a0d40d0,STOCK_UNAVAILABLE,2025-09-15 05:21:28.662746
order-7a0dcaf8,ORDER_CREATED,2025-09-18 12:21:51.787907
order-7a10262f,ORDER_CREATED,2025-09-18 11:47:09.466455
order-7a105683,ORDER_CREATED,2025-09-15 05:26:04.070454
order-7a105683,STOCK_UNAVAILABLE,2025-09-15 05:26:04.073830
order-7a10b831,ORDER_CREATED,2025-09-18 11:49:02.759708
order-7a120b54,ORDER_CREATED,2025-09-15 05:24:29.591954
order-7a120b54,STOCK_RESERVED,2025-09-15 05:24:29.598133
order-7a12a260,ORDER_CREATED,2025-09-15 05:26:34.755006
order-7a12a260,STOCK_UNAVAILABLE,2025-09-15 05:26:34.757432
order-7a136938,ORDER_CREATED,2025-09-18 12:20:19.270582
order-7a13cb3b,ORDER_CREATED,2025-09-18 11:52:23.287848
order-7a14bad0,ORDER_CREATED,2025-09-15 05:26:07.452419
order-7a14bad0,STOCK_RESERVED,2025-09-15 05:26:07.458569
order-7a15a266,ORDER_CREATED,2025-09-18 11:48:48.085754
order-7a15d42f,ORDER_CREATED,2025-09-18 11:51:47.851810
order-7a17cac9,ORDER_CREATED,2025-09-15 05:25:28.888372
order-7a17cac9,STOCK_RESERVED,2025-09-15 05:25:28.894126
order-7a1851ef,ORDER_CREATED,2025-09-18 12:20:27.586874
order-7a1ae770,ORDER_CREATED,2025-09-15 05:25:43.712664
order-7a1ae770,STOCK_UNAVAILABLE,2025-09-15 05:25:43.715520
order-7a1bed31,ORDER_CREATED,2025-09-18 12:20:21.226163
order-7a1cf79b,ORDER_CREATED,2025-09-18 11:51:44.041924
order-7a2086c2,ORDER_CREATED,2025-09-18 11:52:20.978091
order-7a237003,ORDER_CREATED,2025-09-18 12:19:32.443111
order-7a23d394,ORDER_CREATED,2025-09-15 05:23:38.399006
order-7a23d394,STOCK_RESERVED,2025-09-15 05:23:38.405193
order-7a247b09,ORDER_CREATED,2025-09-18 11:47:46.461669
order-7a277691,ORDER_CREATED,2025-09-15 05:26:02.873347
order-7a277691,STOCK_RESERVED,2025-09-15 05:26:02.878428
order-7a283a2b,ORDER_CREATED,2025-09-15 05:25:42.151546
order-7a283a2b,STOCK_RESERVED,2025-09-15 05:25:42.157221
order-7a28c663,ORDER_CREATED,2025-09-18 12:24:30.835396
order-7a28ccb0,ORDER_CREATED,2025-09-15 05:24:24.519532
order-7a28ccb0,STOCK_RESERVED,2025-09-15 05:24:24.524906
order-7a2daf09,ORDER_CREATED,2025-09-15 05:25:45.524567
order-7a2daf09,STOCK_RESERVED,2025-09-15 05:25:45.528840
order-7a2ede2b,ORDER_CREATED,2025-09-18 12:22:39.609249
order-7a2f1964,ORDER_CREATED,2025-09-18 12:19:15.525093
order-7a2fcac4,ORDER_CREATED,2025-09-15 05:21:53.529929
order-7a2fcac4,STOCK_RESERVED,2025-09-15 05:21:53.548270
order-7a33d875,ORDER_CREATED,2025-09-15 05:24:12.535248
order-7a33d875,STOCK_UNAVAILABLE,2025-09-15 05:24:12.538672
order-7a33d906,ORDER_CREATED,2025-09-18 12:23:35.070495
order-7a3477f2,ORDER_CREATED,2025-09-18 12:22:52.013276
order-7a34a5d9,ORDER_CREATED,2025-09-15 05:25:58.333701
order-7a34a5d9,STOCK_UNAVAILABLE,2025-09-15 05:25:58.337716
order-7a3a3dcd,ORDER_CREATED,2025-09-18 12:24:03.451721
order-7a3c55f7,ORDER_CREATED,2025-09-18 11:51:41.606954
order-7a3d6292,ORDER_CREATED,2025-09-18 12:23:32.128057
order-7a3e4b0f,ORDER_CREATED,2025-09-18 12:24:19.299676
order-7a421f64,ORDER_CREATED,2025-09-18 12:24:19.969337
order-7a442ab7,ORDER_CREATED,2025-09-18 11:50:29.695791
order-7a444ea6,ORDER_CREATED,2025-09-15 05:25:35.897171
order-7a444ea6,STOCK_UNAVAILABLE,2025-09-15 05:25:35.901080
order-7a457db9,ORDER_CREATED,2025-09-18 12:23:36.119008
order-7a46d191,ORDER_CREATED,2025-09-18 11:49:17.182871
order-7a49dbe1,ORDER_CREATED,2025-09-15 05:23:42.929364
order-7a49dbe1,STOCK_UNAVAILABLE,2025-09-15 05:23:42.932557
order-7a4ca39b,ORDER_CREATED,2025-09-18 11:51:41.272635
order-7a4e2928,ORDER_CREATED,2025-09-18 11:49:43.331713
order-7a50e7b6,ORDER_CREATED,2025-09-18 11:51:53.181019
order-7a50ea7d,ORDER_CREATED,2025-09-15 05:25:31.244803
order-7a50ea7d,STOCK_UNAVAILABLE,2025-09-15 05:25:31.248596
order-7a53e973,ORDER_CREATED,2025-09-18 12:23:22.962580
order-7a54083a,ORDER_CREATED,2025-09-15 05:25:54.841100
order-7a54083a,STOCK_RESERVED,2025-09-15 05:25:54.847437
order-7a56cda5,ORDER_CREATED,2025-09-18 12:24:12.780502
order-7a5794fc,ORDER_CREATED,2025-09-18 12:24:23.346355
order-7a585965,ORDER_CREATED,2025-09-18 12:22:36.802534
order-7a59c6db,ORDER_CREATED,2025-09-18 12:22:18.125358
order-7a5a40ad,ORDER_CREATED,2025-09-15 05:26:31.161122
order-7a5a40ad,STOCK_UNAVAILABLE,2025-09-15 05:26:31.165292
order-7a61eca0,ORDER_CREATED,2025-09-15 05:25:59.786651
order-7a61eca0,STOCK_UNAVAILABLE,2025-09-15 05:25:59.789018
order-7a628a51,ORDER_CREATED,2025-09-15 05:21:23.510695
order-7a628a51,STOCK_UNAVAILABLE,2025-09-15 05:21:23.518758
order-7a64b58d,ORDER_CREATED,2025-09-18 12:20:52.923532
order-7a66be9f,ORDER_CREATED,2025-09-18 12:23:12.411939
order-7a670434,ORDER_CREATED,2025-09-18 12:23:21.597123
order-7a67c0b6,ORDER_CREATED,2025-09-18 12:23:45.642065
order-7a6dd7dd,ORDER_CREATED,2025-09-15 05:26:23.139761
order-7a6dd7dd,STOCK_RESERVED,2025-09-15 05:26:23.143982
order-7a6dde1b,ORDER_CREATED,2025-09-15 05:26:11.254611
order-7a6dde1b,STOCK_UNAVAILABLE,2025-09-15 05:26:11.257296
order-7a7197b4,ORDER_CREATED,2025-09-15 05:25:21.297578
order-7a7197b4,STOCK_UNAVAILABLE,2025-09-15 05:25:21.301314
order-7a725bfa,ORDER_CREATED,2025-09-15 05:22:16.063988
order-7a725bfa,STOCK_RESERVED,2025-09-15 05:22:16.073839
order-7a7277d1,ORDER_CREATED,2025-09-18 11:49:41.122112
order-7a731d5b,ORDER_CREATED,2025-09-15 05:26:14.082955
order-7a731d5b,STOCK_UNAVAILABLE,2025-09-15 05:26:14.085149
order-7a74bf39,ORDER_CREATED,2025-09-15 05:24:03.718467
order-7a74bf39,STOCK_UNAVAILABLE,2025-09-15 05:24:03.722224
order-7a74e2d9,ORDER_CREATED,2025-09-15 05:26:21.074961
order-7a74e2d9,STOCK_UNAVAILABLE,2025-09-15 05:26:21.077444
order-7a7805af,ORDER_CREATED,2025-09-18 12:22:30.338496
order-7a7bc09f,ORDER_CREATED,2025-09-18 12:21:31.482560
order-7a7eed8f,ORDER_CREATED,2025-09-18 11:49:20.401696
order-7a7f8550,ORDER_CREATED,2025-09-18 11:50:35.521713
order-7a8565ec,ORDER_CREATED,2025-09-18 12:21:28.428201
order-7a879888,ORDER_CREATED,2025-09-18 11:50:56.333064
order-7a87fc16,ORDER_CREATED,2025-09-18 11:52:00.502606
order-7a8833fe,ORDER_CREATED,2025-09-18 12:20:07.020991
order-7a8a1b7c,ORDER_CREATED,2025-09-18 12:23:43.980848
order-7a8e3aa5,ORDER_CREATED,2025-09-18 12:21:58.870651
order-7a8f22c6,ORDER_CREATED,2025-09-18 12:24:06.801299
order-7a90eae8,ORDER_CREATED,2025-09-15 05:26:04.544470
order-7a90eae8,STOCK_UNAVAILABLE,2025-09-15 05:26:04.547040
order-7a926795,ORDER_CREATED,2025-09-18 11:51:53.602741
order-7a9529a6,ORDER_CREATED,2025-09-18 12:23:15.628913
order-7a95df8b,ORDER_CREATED,2025-09-15 05:26:15.055553
order-7a95df8b,STOCK_UNAVAILABLE,2025-09-15 05:26:15.057789
order-7a95e281,ORDER_CREATED,2025-09-15 05:21:30.007956
order-7a95e281,STOCK_UNAVAILABLE,2025-09-15 05:21:30.010766
order-7a969bea,ORDER_CREATED,2025-09-18 11:48:56.675557
order-7a989bbf,ORDER_CREATED,2025-09-18 12:22:40.532489
order-7a98d3fc,ORDER_CREATED,2025-09-15 05:23:39.940345
order-7a98d3fc,STOCK_UNAVAILABLE,2025-09-15 05:23:39.943766
order-7a9b8ed6,ORDER_CREATED,2025-09-18 11:52:07.337547
order-7a9dd6b2,ORDER_CREATED,2025-09-18 11:52:01.499087
order-7a9e0e7f,ORDER_CREATED,2025-09-18 12:21:01.831917
order-7aa20267,ORDER_CREATED,2025-09-15 05:26:03.492406
order-7aa20267,STOCK_UNAVAILABLE,2025-09-15 05:26:03.495740
order-7aa41d14,ORDER_CREATED,2025-09-18 11:50:33.522571
order-7aa53922,ORDER_CREATED,2025-09-15 05:26:18.314978
order-7aa53922,STOCK_RESERVED,2025-09-15 05:26:18.320570
order-7aa58797,ORDER_CREATED,2025-09-18 11:52:13.876578
order-7aa70f7b,ORDER_CREATED,2025-09-18 11:51:43.372740
order-7aa8b1e9,ORDER_CREATED,2025-09-18 11:51:05.778031
order-7aa96516,ORDER_CREATED,2025-09-15 05:25:44.137085
order-7aa96516,STOCK_RESERVED,2025-09-15 05:25:44.142481
order-7ab0ae95,ORDER_CREATED,2025-09-15 05:26:08.783494
order-7ab0ae95,STOCK_UNAVAILABLE,2025-09-15 05:26:08.786593
order-7ab742e9,ORDER_CREATED,2025-09-18 11:49:18.027011
order-7ab887c3,ORDER_CREATED,2025-09-18 11:52:23.448745
order-7ab98f8a,ORDER_CREATED,2025-09-15 05:24:24.366661
order-7ab98f8a,STOCK_RESERVED,2025-09-15 05:24:24.372810
order-7aba44b7,ORDER_CREATED,2025-09-15 05:24:58.578989
